"Kernel Name","forward_sweep_warp(const unsigned char *, const long *, const unsigned char *, const unsigned char *, const long *, int, const wave_seed *, int *, int *, int *, int *, unsigned long long *, int *, unsigned char *, const short *, const short *, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7efd87261650","      LOP3.LUT R19, R18, 0x7fff, RZ, 0xc0, !PT ","284","24","284","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","38","0","0","0","0","21","0","0","0","0","33","87","0","0","0","105","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","19"
"0x7efd87261660","      LOP3.LUT R42, R42, 0xfffe, RZ, 0xc0, !PT ","329","32","329","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","42","0","0","0","0","23","0","0","0","0","40","99","0","0","0","125","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","27"
"0x7efd87261670","      LEA R18, P1, R19, c[0x0][0x1d8], 0x1 ","306","39","306","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","38","0","0","0","0","15","0","0","0","0","35","111","0","0","0","107","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","31"
"0x7efd87261680","      IADD3 R42, P0, R42, c[0x0][0x1d0], RZ ","285","46","285","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","30","0","0","0","0","17","0","0","0","0","16","107","0","0","0","115","0","0","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","37"
"0x7efd87261690","      LEA.HI.X R19, R19, c[0x0][0x1dc], RZ, 0x1, P1 ","265","46","265","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","25","0","0","0","0","14","0","0","0","0","24","85","0","0","0","117","0","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","40"
"0x7efd872616a0","      IMAD.X R43, RZ, RZ, c[0x0][0x1d4], P0 ","583","45","583","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","22","0","0","0","0","34","0","0","0","0","161","110","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"0x7efd872616b0","      LDG.E.S16 R19, [R18.64] ","555","50","555","223454708","223454708","223454708","1","1","0","Global","Load","16","223454708","0","0","0","0","0","223454708","223454708","","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","210","96","0","0","0","229","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48"
"0x7efd872616c0","      LDG.E.S16 R42, [R42.64] ","451","77","451","223454708","223454708","223454708","1","1","0","Global","Load","16","223454708","0","0","0","0","0","223454708","223454708","","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","3","0","0","18","97","0","0","0","326","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","76"
"0x7efd872616d0","      IMAD.MOV.U32 R47, RZ, RZ, R14 ","115","0","115","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872616e0","      IMAD.IADD R44, R42, 0x1, R19 ","9650","1382","9650","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","84","0","0","0","8874","201","0","0","0","0","292","108","0","0","0","91","0","0","6","0","0","0","1362","11","0","0","0","0","0","0","0","0","0","3"
"0x7efd872616f0","      ISETP.GE.AND P0, PT, R44, RZ, PT ","1426","135","1426","223454708","223454708","223454708","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","119","0","0","0","0","323","0","0","0","0","415","99","0","0","0","470","0","0","10","0","0","0","0","71","0","0","0","0","0","0","0","0","0","54"
"0x7efd87261700","@P0   IADD3 R44, R7, 0x1, RZ ","2325","292","2325","223454708","223454708","206831746","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","112","0","0","0","0","327","0","0","0","0","382","106","0","0","0","1398","0","0","2","0","0","0","0","87","0","0","0","0","0","0","0","0","0","203"
"0x7efd87261710","@P0   STS.64 [0x20], R14 ","143","0","143","223454708","223454708","206831746","1","0","0","Shared","Store","64","0","0","0","206831746","206831746","0","0","0","-","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","1","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261720","@P0   IMAD.MOV.U32 R47, RZ, RZ, R14 ","111","0","111","223454708","223454708","206831746","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261730","@P0   STS [0x28], R44 ","590","14","590","223454708","223454708","206831746","1","0","0","Shared","Store","32","0","0","0","206831746","206831746","0","0","0","-","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","18","0","0","185","98","0","0","0","242","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","11"
"0x7efd87261740","      ISETP.GE.AND P0, PT, R45, R12, PT ","75569","12043","75569","19713086505","19713086505","19713086505","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","24233","3450","0","0","0","0","8200","0","0","0","33222","6057","87","0","0","0","320","0","4209","230","0","0","0","0","1996","0","0","0","5582","0","0","0","0","0","26"
"0x7efd87261750","@!P0  BRA 0x7efd872617b0 ","158960","17216","158960","19713086505","19713086505","701677915","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","8271","0","0","0","0","0","0","1","0","0","22385","8331","0","0","0","119972","0","0","79","0","0","0","0","0","0","1","0","0","0","0","0","0","0","17136"
"0x7efd87261760","      IADD3 R45, R45, -0x1, RZ ","60885","7172","60885","19011408590","19011408590","19011408590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","41","1596","0","0","0","0","6180","0","0","0","0","5492","8328","0","0","0","39248","0","0","108","0","0","0","0","1555","0","0","0","0","0","0","0","0","0","5509"
"0x7efd87261770","      BRA 0x7efd872613c0 ","8973","0","8973","19011408590","19011408590","19011408590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","956","0","0","0","0","0","0","0","0","0","0","8017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261780","      LDS R47, [0x14] ","45228","2925","45228","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","161","0","0","0","0","0","0","0","0","0","0","0","7991","0","0","0","37076","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2919"
"0x7efd87261790","      IMAD.MOV.U32 R13, RZ, RZ, -0x7fffffff ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872617a0","      IMAD.MOV.U32 R8, RZ, RZ, 0x7fffffff ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872617b0","      LDS R14, [0x2c] ","2130","312","2130","701677915","701677915","701677915","1","1","0","Shared","Load","32","0","1","0","701677915","701677915","0","0","0","-","0","0","0","0","0","0","0","805","80","0","0","0","0","0","0","4","0","1101","140","0","0","0","0","0","0","144","1","0","0","0","0","0","0","2","0","165","0","0","0","0","0","0"
"0x7efd872617c0","      IADD3 R7, R7, 0x1, RZ ","425","8","425","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","44","0","0","0","0","30","0","0","0","41","23","287","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0"
"0x7efd872617d0","      IADD3 R18, R12, -0x1, RZ ","940","62","940","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","78","0","0","0","0","133","0","0","0","15","161","233","0","0","0","320","0","0","2","0","0","0","0","27","0","0","0","0","0","0","0","0","0","33"
"0x7efd872617e0","      STS [0x30], R7 ","1884","67","1884","701677915","701677915","701677915","1","1","0","Shared","Store","32","0","1","0","701677915","701677915","0","0","0","-","0","0","0","0","0","0","0","0","217","0","0","0","0","0","0","28","0","0","730","252","0","0","0","657","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","62"
"0x7efd872617f0","      IMAD.MOV.U32 R16, RZ, RZ, R18 ","800","10","800","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","44","0","0","0","0","82","0","0","0","0","94","271","0","0","0","309","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","7"
"0x7efd87261800","      ISETP.NE.AND P0, PT, R14, RZ, PT ","5212","695","5212","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","334","0","0","0","0","745","0","0","0","4","955","243","2931","0","0","0","0","0","21","0","0","0","0","165","0","0","0","1","0","0","508","0","0","0"
"0x7efd87261810","@P0   BRA 0x7efd87261960 ","4765","570","4765","701677915","701677915","701651665","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","195","0","0","0","0","0","0","0","0","0","561","287","0","0","0","3722","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","567"
"0x7efd87261820","      LDS R7, [0x18] ","1468","166","1468","26250","26250","26250","1","1","0","Shared","Load","32","0","1","0","26250","26250","0","0","0","-","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","240","0","0","0","1183","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163"
"0x7efd87261830","      IMAD.IADD R14, R47, 0x1, -R7 ","1","0","1","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261840","      SHF.R.S32.HI R15, RZ, 0x1f, R14 ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261850","      IADD3 R14, P0, P1, R5, R10, R14 ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261860","      IADD3.X R15, R6, R11, R15, P0, P1 ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261870","      LDG.E.U8 R14, [R14.64] ","0","0","0","26250","26250","26250","1","1","0","Global","Load","8","26250","0","0","0","0","0","26250","26250","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261880","      ISETP.GT.AND P1, PT, R18, R13, PT ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261890","      ISETP.GE.AND P0, PT, R17, R8, PT ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872618a0","      IADD3 R13, R13, 0x1, RZ ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872618b0","      ISETP.NE.AND P2, PT, R14, 0x4, PT ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872618c0","@!P2  BRA 0x7efd87261940 ","0","0","0","26250","26250","11","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872618d0","      SHF.R.S32.HI R15, RZ, 0x1f, R7 ","0","0","0","26239","26239","26239","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872618e0","      IADD3 R14, P2, P4, R20, c[0x0][0x160], R7 ","0","0","0","26239","26239","26239","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872618f0","      IADD3.X R15, R21, c[0x0][0x164], R15, P2, P4 ","0","0","0","26239","26239","26239","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261900","      LDG.E.U8 R14, [R14.64] ","0","0","0","26239","26239","26239","1","1","0","Global","Load","8","26239","0","0","0","0","0","26239","26239","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261910","      ISETP.NE.AND P2, PT, R14, 0x4, PT ","0","0","0","26239","26239","26239","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261920","@P2   IMAD.MOV.U32 R7, RZ, RZ, 0x1 ","0","0","0","26239","26239","3903","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261930","@P2   STS [0x2c], R7 ","0","0","0","26239","26239","3903","1","0","0","Shared","Store","32","0","0","0","3903","3903","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261940","@P0   IADD3 R17, R8, -0x1, RZ ","0","0","0","26250","26250","26239","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261950","      SEL R16, R18, R13, P1 ","0","0","0","26250","26250","26250","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261960","      ISETP.GE.AND P0, PT, R17, R16, PT ","2380","413","2380","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","793","94","0","0","0","0","255","0","0","0","1072","166","0","0","0","0","0","0","148","7","0","0","0","0","63","0","0","0","195","0","0","0","0","0","0"
"0x7efd87261970","      BSSY B2, 0x7efd87261af0 ","326","10","326","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","22","5","262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"0x7efd87261980","@!P0  BRA 0x7efd87261ae0 ","4523","409","4523","701677915","701677915","536","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","232","0","0","0","0","0","0","1","0","0","676","270","0","0","0","3344","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","406"
"0x7efd87261990","      IADD3 R47, R47, -0x46, RZ ","1989","197","1989","701677379","701677379","701677379","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","47","0","0","0","0","185","0","0","0","0","203","272","0","0","0","1282","0","0","5","0","0","0","0","46","0","0","0","0","0","0","0","0","0","146"
"0x7efd872619a0","      IMAD.IADD R15, R17, 0x1, -R18 ","3714","362","3714","1374769173","1374769173","1374769173","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","675","226","0","0","0","0","500","0","0","0","928","866","225","0","0","0","294","0","122","19","0","0","0","0","23","0","0","0","143","0","0","0","0","0","55"
"0x7efd872619b0","      IMAD.WIDE R14, R15, 0x4, R34 ","4417","222","4417","1374769173","1374769173","1374769173","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","263","0","0","0","0","597","0","0","0","0","1173","487","0","0","0","1897","0","0","4","0","0","0","0","21","0","0","0","0","0","0","0","0","0","197"
"0x7efd872619c0","      LDG.E R14, [R14.64] ","6541","696","6541","1374769173","1374769173","1374769173","1","1","0","Global","Load","32","1374769173","0","0","0","0","0","1374769173","1374769173","","0","0","0","0","0","0","0","0","416","0","0","4","0","0","0","5","0","0","1225","536","0","0","0","4355","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","688"
"0x7efd872619d0","      ISETP.GE.AND P0, PT, R14, R47, PT ","19291","2654","19291","1374769173","1374769173","1374769173","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","321","0","0","0","16189","603","0","0","0","0","646","478","453","0","0","601","0","0","25","0","0","0","2408","117","0","0","0","0","0","0","86","0","0","18"
"0x7efd872619e0","@P0   BRA 0x7efd87261a30 ","9167","984","9167","1374769173","1374769173","701674104","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","456","0","0","0","0","0","0","0","0","0","1144","504","0","0","0","7063","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","978"
"0x7efd872619f0","      ISETP.GT.AND P0, PT, R17, R16, PT ","3226","390","3226","673095069","673095069","673095069","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","71","50","0","0","0","0","181","0","0","0","0","151","477","0","0","0","2296","0","5","6","0","0","0","0","47","0","0","0","0","0","0","0","0","0","332"
"0x7efd87261a00","      IADD3 R17, R17, -0x1, RZ ","681","77","681","673095069","673095069","673095069","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","79","0","0","0","0","60","0","0","0","0","74","238","0","0","0","230","0","0","2","0","0","0","0","11","0","0","0","0","0","0","0","0","0","64"
"0x7efd87261a10","@P0   BRA 0x7efd872619a0 ","3600","408","3600","673095069","673095069","673091794","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","494","235","0","0","0","2737","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","406"
"0x7efd87261a20","      BRA 0x7efd87261ae0 ","1326","175","1326","3275","3275","3275","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","236","0","0","0","1055","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173"
"0x7efd87261a30","      BSSY B3, 0x7efd87261ad0 ","2008","352","2008","701674104","701674104","701674104","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","761","93","0","0","0","0","0","0","0","0","1045","109","0","0","0","0","0","0","147","3","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0"
"0x7efd87261a40","      IADD3 R13, R12, -0x1, RZ ","390","9","390","701674104","701674104","701674104","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","53","0","0","0","0","33","0","0","0","32","19","253","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","3","0","0","0","0","0","0"
"0x7efd87261a50","      IMAD.IADD R15, R16, 0x1, -R13 ","4609","402","4609","1375885590","1375885590","1375885590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","670","224","0","0","0","0","489","0","0","0","942","823","239","0","0","0","1222","0","114","4","0","0","0","0","20","0","0","0","161","0","0","0","0","0","103"
"0x7efd87261a60","      IMAD.WIDE R14, R15, 0x4, R34 ","4285","185","4285","1375885590","1375885590","1375885590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","250","0","0","0","0","515","0","0","0","0","1145","481","0","0","0","1894","0","0","5","0","0","0","0","17","0","0","0","0","0","0","0","0","0","163"
"0x7efd87261a70","      LDG.E R14, [R14.64] ","6543","717","6543","1375885590","1375885590","1375885590","1","1","0","Global","Load","32","1375885590","0","0","0","0","0","1375885590","1375885590","","0","0","0","0","0","0","0","0","410","0","0","10","0","0","0","13","0","0","1285","466","0","0","0","4359","0","0","6","0","0","2","0","0","0","4","0","0","0","0","0","0","0","705"
"0x7efd87261a80","      IMAD.MOV.U32 R7, RZ, RZ, R16 ","593","0","593","1375885590","1375885590","1375885590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261a90","      IADD3 R16, R16, 0x1, RZ ","586","0","586","1375885590","1375885590","1375885590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261aa0","      ISETP.GE.AND P0, PT, R14, R47, PT ","20932","2740","20932","1375885590","1375885590","1375885590","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","819","0","0","0","15007","1873","0","0","0","0","2186","495","0","0","0","552","0","0","48","0","0","0","2251","383","0","0","0","0","0","0","0","0","0","58"
"0x7efd87261ab0","@!P0  BRA 0x7efd87261a50 ","9053","986","9053","1375885590","1375885590","674211486","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","408","0","0","0","0","0","0","0","0","0","1050","487","0","0","0","7108","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","981"
"0x7efd87261ac0","      BSYNC B3 ","2940","356","2940","701674104","701674104","701674104","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","47","19","0","0","0","0","0","0","0","0","0","131","461","0","0","0","2282","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","352"
"0x7efd87261ad0","      IMAD.MOV.U32 R16, RZ, RZ, R7 ","4399","561","4399","701674104","701674104","701674104","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","2536","67","0","0","0","0","149","0","0","0","0","134","262","0","0","0","1251","0","413","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","140"
"0x7efd87261ae0","      BSYNC B2 ","1538","17","1538","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","274","0","0","0","0","0","0","0","0","0","669","270","0","0","0","325","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12"
"0x7efd87261af0","      IADD3 R18, R12, -0x1, RZ ","4487","557","4487","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","2472","136","0","0","0","0","250","0","0","0","0","193","263","0","0","0","1173","0","379","7","0","0","0","0","45","0","0","0","0","0","0","0","0","0","126"
"0x7efd87261b00","      IMAD.MOV.U32 R19, RZ, RZ, R16 ","273","0","273","701677915","701677915","701677915","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261b10","      STS [0x10], R17 ","329","0","329","701677915","701677915","701677915","1","1","0","Shared","Store","32","0","1","0","701677915","701677915","0","0","0","-","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","3","251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
